POSTCODE,Consumption (kWh)
TW9 4NB,59687.9
TW9 4NG,74135.3
TW9 4NH,90776.3
TW9 4NR,412879.9
TW9 4PL,16346.6
TW9 4QE,31655.8
TW9 4QF,115477.8
TW9 4QG,87728.9
TW9 4QH,87707.6
TW9 4QJ,68253.5
TW9 4QL,68301.5
TW9 4QN,140087.1
TW9 4QP,183675.7
TW9 4QQ,123495.0375
TW9 4QR,111668.1
TW9 4QS,48126.0
TW9 4QT,92389.0
TW9 4QU,64999.5
TW9 4QW,22575.5
UB1 1AP,42239.6
UB1 1AS,33528.7
UB1 1AT,82229.2
UB1 1AU,61044.2
UB1 1AW,46939.8
UB1 1AX,82233.8
UB1 1AY,47442.6
UB1 1AZ,121207.5
UB1 1BF,46980.9
UB1 1BH,52166.4
UB1 1BJ,49011.6
UB1 1BL,75761.2
UB1 1BN,103634.8
UB1 1BP,138895.8
UB1 1BS,57804.1
UB1 1BT,141820.0
UB1 1BU,130568.3
UB1 1BW,40053.7
UB1 1BY,183206.6
UB1 1BZ,73038.4
UB1 1DA,136492.4
UB1 1DB,83171.5
UB1 1DD,89820.1
UB1 1DE,94036.3
UB1 1DF,112248.6
UB1 1DG,181343.7
UB1 1DH,115107.7
UB1 1DJ,163762.3
UB1 1DQ,90924.2
UB1 1DR,21263.3
UB1 1DS,36239.0
UB1 1DU,32287.3
UB1 1DW,12023.7
UB1 1DX,30174.8
UB1 1DZ,19977.4
UB1 1EA,29599.9
UB1 1EB,15551.0
UB1 1ED,96879.0
UB1 1EE,81134.7
UB1 1EF,120653.3
UB1 1EH,50918.5
UB1 1EJ,146067.2
UB1 1EL,58791.4
UB1 1EN,96963.5
UB1 1EP,124793.2
UB1 1EQ,64979.0
UB1 1ER,89101.9
UB1 1ES,86881.5
UB1 1ET,137541.3
UB1 1EU,81040.4
UB1 1EW,126901.4
UB1 1EX,132333.2
UB1 1HA,53818.4
UB1 1HB,75414.5
UB1 1HD,70036.2
UB1 1HE,135621.7
UB1 1HH,102332.2
UB1 1HJ,66866.8
UB1 1HL,72554.6
UB1 1HN,95418.4
UB1 1HP,111539.8
UB1 1HR,148946.7
UB1 1HS,125964.0
UB1 1HT,135736.8
UB1 1HU,103562.8
UB1 1HW,100117.3
UB1 1HX,66970.1
UB1 1HY,78356.8
UB1 1HZ,175870.0
UB1 1JA,97703.9
UB1 1JB,101087.0
UB1 1JD,68257.9
UB1 1JE,99439.7
UB1 1JF,69374.6
UB1 1JG,79662.1
UB1 1JH,110247.3
UB1 1JL,105803.7
UB1 1JN,116374.3
UB1 1JQ,165391.1
UB1 1JY,26100.3
UB1 1LE,53965.0
UB1 1LF,125309.2
UB1 1LG,164695.4
UB1 1LH,106648.1
UB1 1LN,37310.5
UB1 1LP,34254.6
UB1 1LQ,73687.7
UB1 1LW,51554.1
UB1 1NB,38698.2
UB1 1NG,22428.0
UB1 1NH,95080.5
UB1 1NJ,181026.8
UB1 1NL,169400.6
UB1 1NN,22950.2
UB1 1NP,118039.8
UB1 1NQ,93498.8
UB1 1NW,150076.4
UB1 1NX,110175.7
UB1 1NY,127835.9
UB1 1NZ,40564.1
UB1 1PA,127578.1
UB1 1PB,115088.8
UB1 1PD,93021.9
UB1 1PE,164547.6
UB1 1PF,91846.0
UB1 1PG,43849.5
UB1 1PH,108487.7
UB1 1PJ,42179.5
UB1 1PL,11739.7
UB1 1PQ,134679.2
UB1 1PZ,143858.7
UB1 1QF,29279.9
UB1 1QG,138374.7
UB1 1QH,36976.4
UB1 1QJ,63507.8
UB1 1QL,160841.1
UB1 1QN,112610.2
UB1 1QQ,123234.1
UB1 1RD,49590.2
UB1 1RH,63774.5
UB1 1RJ,118837.4
UB1 1RL,111241.8
UB1 1RN,72961.1
UB1 1RP,178609.2
UB1 1RQ,25774.542105
UB1 1RR,69546.3
UB1 1RW,216074.9
UB1 1SU,34270.1
UB1 1SW,16075.3
UB1 2AA,113448.9
UB1 2AD,147183.9
UB1 2AE,88360.6
UB1 2AF,65310.4
UB1 2AG,46558.5
UB1 2AH,113025.0
UB1 2AJ,124782.2
UB1 2AL,138140.3
UB1 2AN,109208.5
UB1 2AP,163450.4
UB1 2AQ,116211.8
UB1 2AS,144192.2
UB1 2AT,84282.2
UB1 2AU,106779.1
UB1 2AW,139355.4
UB1 2AX,87421.6
UB1 2AY,114589.8
UB1 2AZ,244853.5
UB1 2BA,112621.8
UB1 2BB,90215.0
UB1 2BD,66906.1
UB1 2BE,22358.3
UB1 2BH,76875.0
UB1 2BJ,116160.0
UB1 2BL,19637.9
UB1 2BN,43342.3
UB1 2BP,124187.5
UB1 2BS,131757.4
UB1 2BT,158400.6
UB1 2BU,223898.7
UB1 2BW,149120.0
UB1 2BX,54275.8
UB1 2BY,50517.8
UB1 2DA,36467.6
UB1 2DH,94925.0
UB1 2DJ,87026.3
UB1 2DL,200119.6
UB1 2DQ,85210.6
UB1 2DR,13040.0
UB1 2DS,27852.8
UB1 2DU,109059.5
UB1 2EA,123025.8
UB1 2EB,153167.9
UB1 2ED,125010.3
UB1 2EE,134329.3
UB1 2EU,63497.5
UB1 2EX,8704.0
UB1 2EY,88654.5
UB1 2EZ,138657.9
UB1 2HA,121203.6
UB1 2HB,35515.8
UB1 2HD,59313.1
UB1 2HE,35405.7
UB1 2HF,99177.3
UB1 2HG,122032.9
UB1 2HH,64173.4
UB1 2HJ,40059.7
UB1 2HL,84334.8
UB1 2HN,123023.8
UB1 2HP,161360.5
UB1 2HQ,48994.3
UB1 2HR,95317.7
UB1 2HS,123523.4
UB1 2HT,73677.4
UB1 2HU,58891.8
UB1 2HW,63325.54210499999
UB1 2JA,118467.9
UB1 2JB,94186.8
UB1 2JE,90427.9
UB1 2JF,43444.6
UB1 2JG,17284.2
UB1 2JH,220674.6
UB1 2JL,77423.9
UB1 2JR,81588.7
UB1 2JS,22040.3
UB1 2JT,27536.7
UB1 2JU,47846.1
UB1 2JW,125907.8
UB1 2JX,90311.2
UB1 2JY,16753.1
UB1 2JZ,34044.0
UB1 2LD,41243.3
UB1 2LE,17174.7
UB1 2LF,40757.4
UB1 2LG,76716.4
UB1 2LH,197026.2
UB1 2LN,92270.6
UB1 2LP,87606.5
UB1 2LQ,92691.9
UB1 2LR,109123.6
UB1 2LS,146701.5
UB1 2LT,110774.7
UB1 2LU,122634.5
UB1 2LW,100978.5
UB1 2LX,87768.5
UB1 2LY,174765.6
UB1 2LZ,47641.0
UB1 2NA,147631.0
UB1 2NB,104019.5
UB1 2ND,118762.4
UB1 2NE,146300.7
UB1 2NH,68439.3
UB1 2NJ,64523.7
UB1 2NL,74656.6
UB1 2NN,70692.4
UB1 2NP,95070.1
UB1 2NQ,79890.7
UB1 2NR,30143.1
UB1 2NW,41281.4
UB1 2NY,133757.2
UB1 2NZ,133753.5
UB1 2PA,66666.6
UB1 2PB,135000.5
UB1 2PD,126226.4
UB1 2PE,121611.6
UB1 2PF,71473.9
UB1 2PG,154443.4
UB1 2PJ,188113.6
UB1 2PN,73214.0
UB1 2PP,52833.6
UB1 2PR,41900.5
UB1 2PS,92627.5
UB1 2PT,33876.6
UB1 2PU,59524.1
UB1 2PW,32611.7
UB1 2PX,83126.5
UB1 2PY,87303.8
UB1 2PZ,113079.6
UB1 2QA,162739.7
UB1 2QB,80039.5
UB1 2QD,90842.5
UB1 2QG,13541.042105
UB1 2QJ,35728.7
UB1 2QL,65745.5
UB1 2QN,98160.4
UB1 2QQ,57516.4
UB1 2QR,101677.3
UB1 2QW,152323.9
UB1 2RA,136505.84211
UB1 2RB,70753.1
UB1 2RE,163960.4
UB1 2RG,56620.8
UB1 2RJ,93386.2
UB1 2RN,38190.6
UB1 2RP,61221.8
UB1 2RQ,76993.8
UB1 2RR,13880.3
UB1 2RS,70094.0
UB1 2RT,103704.4
UB1 2RU,79666.0
UB1 2RW,78743.9
UB1 2RX,35854.7
UB1 2RY,10260.742105
UB1 2RZ,162155.2
UB1 2SA,139915.8
UB1 2SB,163198.7
UB1 2SD,117258.7
UB1 2SE,117101.5
UB1 2SF,90250.4
UB1 2SJ,28464.6
UB1 2SL,161095.1
UB1 2SN,39953.1
UB1 2SP,164579.6
UB1 2SR,66653.3
UB1 2SS,40242.3
UB1 2ST,196494.7
UB1 2SU,38778.9
UB1 2SW,108152.0
UB1 2SX,37506.4
UB1 2SY,111436.5
UB1 2SZ,32967.2
UB1 2TA,47504.8
UB1 2TB,44319.5
UB1 2TD,47377.8
UB1 2TE,56335.5
UB1 2TG,55811.1
UB1 2TH,181585.1
UB1 2TL,172441.1
UB1 2TP,39964.3
UB1 2TQ,199801.7
UB1 2TR,73593.3
UB1 2TU,88169.8
UB1 2TX,54052.4
UB1 2TY,32468.7
UB1 2TZ,40146.3
UB1 2UA,12849.8
UB1 2UB,23364.1
UB1 2UD,60742.7
UB1 2UE,136187.1
UB1 2UG,74573.1
UB1 2UH,142825.5
UB1 2UJ,127907.9
UB1 2UL,134365.8
UB1 2UN,112528.8
UB1 2UP,156769.1
UB1 2UQ,49472.9
UB1 2UR,163064.0
UB1 2UW,132044.2
UB1 2UX,65705.9
UB1 2UY,145618.5
UB1 2UZ,74024.6
UB1 2XA,168608.0
UB1 2XB,151006.3
UB1 2XD,88286.5
UB1 2XE,125771.2
UB1 2XF,82259.1
UB1 2XG,112150.9
UB1 2XH,93932.0
UB1 2XJ,74924.8
UB1 2XL,59763.6
UB1 2XN,56394.1
UB1 2XP,69680.8
UB1 2XQ,106130.04211000001
UB1 2XR,123109.1
UB1 2XS,115936.8
UB1 2XT,124115.3
UB1 2XU,63275.7
UB1 2XW,107020.1
UB1 3AA,93984.8
UB1 3AE,29873.5
UB1 3AH,35799.7
UB1 3AJ,205097.1
UB1 3AL,165392.7
UB1 3AN,82575.3
UB1 3AP,175915.0
UB1 3AR,58722.9
UB1 3AS,76168.1
UB1 3AT,263580.7
UB1 3AU,68193.1
UB1 3AW,124866.9
UB1 3AX,152824.3
UB1 3AY,59695.5
UB1 3AZ,104986.3
UB1 3BH,20968.6
UB1 3BL,72107.4
UB1 3BN,19579.5
UB1 3BP,123001.0
UB1 3BQ,92811.8
UB1 3BS,106352.9
UB1 3BT,91368.3
UB1 3BU,97730.4
UB1 3BW,209601.3
UB1 3DB,31352.6
UB1 3DL,41154.6
UB1 3DP,96522.9
UB1 3DU,172043.6
UB1 3DW,49773.7
UB1 3DX,101549.0
UB1 3DY,150706.5
UB1 3EA,26316.5
UB1 3EP,57273.6
UB1 3ER,203036.3
UB1 3ES,119155.8
UB1 3ET,68210.4
UB1 3EW,60247.4
UB1 3EY,45270.4
UB1 3FH,68115.0
UB1 3HA,70747.1
UB1 3HD,97785.5
UB1 3HH,10606.9
UB1 3HJ,134734.9
UB1 3HL,43671.3
UB1 3HN,34198.4
UB1 3HP,53581.4
UB1 3HR,79483.9
UB1 3HT,30507.1
UB1 3HX,193371.84211
UB1 3JA,182350.8
UB1 3JB,170732.6
UB1 3JD,18014.7
UB1 3JE,28204.4
UB1 3JF,84750.5
UB1 3JG,147253.7
UB1 3JH,176727.8
UB1 3JJ,52534.3
UB1 3JL,62252.1
UB1 3JN,21696.5
UB1 3JP,22694.5
UB1 3JR,17868.3
UB1 3JS,65658.1
UB1 3JT,171456.8
UB1 3JU,43111.3
UB1 3JX,92379.9
UB1 3JY,122479.9
UB1 3LA,64540.9
UB1 3LB,59791.9
UB1 3LD,128449.8
UB1 3LE,124841.4
UB1 3LF,93354.5
UB1 3LH,38192.3
UB1 3LJ,77525.5
UB1 3LL,42502.7
UB1 3LR,65771.6
UB1 3LS,80426.9
UB1 3LT,85051.4
UB1 3LU,86668.5
UB1 3LX,79605.2
UB1 3LY,21814.2
UB1 3LZ,43607.2
UB1 3NA,63765.2
UB1 3NB,67324.6
UB1 3ND,68320.5
UB1 3NE,75650.3
UB1 3NR,150024.4
UB1 3NS,71539.7
UB1 3NT,55996.5
UB1 3NU,48442.4
UB1 3NX,42068.3
UB1 3NY,67730.5
UB1 3NZ,66912.2
UB1 3PA,55821.9
UB1 3PB,42748.5
UB1 3PD,71457.6
UB1 3PE,54916.2
UB1 3PF,67824.8
UB1 3PL,15916.5
UB1 3PN,23797.7
UB1 3QA,80068.9
UB1 3QB,75930.9
UB1 3QD,225243.1
UB1 3QE,108662.1
UB1 3QF,85062.6
UB1 3QG,123732.94210999999
UB1 3QH,151959.6
UB1 3QJ,35714.0
UB1 3QN,140510.2
UB1 3QP,30565.2
UB1 3QQ,155386.7
UB1 3QS,18648.5
UB1 3QT,45583.5
UB1 3QW,30533.8
UB1 3RA,132390.2
UB1 3RD,55897.8
UB1 3RG,58560.5
UB1 3RN,9072.6
UB1 3RW,11719.6
UB2 4AF,167752.1
UB2 4AG,4533.0
UB2 4AJ,103179.2
UB2 4AL,78051.2
UB2 4AP,158895.5
UB2 4AQ,7685.2
UB2 4AR,37345.7
UB2 4AS,33436.6
UB2 4AU,43823.7
UB2 4AW,120767.1
UB2 4BA,2485.5
UB2 4BG,49418.8
UB2 4BL,69166.6
UB2 4BN,157814.5
UB2 4BP,165516.5
UB2 4BQ,30497.9
UB2 4BS,13157.9
UB2 4BT,51622.4
UB2 4BU,28967.1
UB2 4BW,9319.8
UB2 4BX,166679.6
UB2 4BZ,13874.6
UB2 4DA,96598.4
UB2 4DB,55725.3
UB2 4DD,45961.4
UB2 4DG,100157.2
UB2 4DH,123132.1
UB2 4DL,90915.3
UB2 4DP,37792.1
UB2 4DQ,71721.3
UB2 4DR,31742.6
UB2 4DS,82783.5
UB2 4DU,23415.3
UB2 4DW,52091.3
UB2 4DZ,35403.8
UB2 4EA,158819.5
UB2 4EB,47711.7
UB2 4ED,135852.9
UB2 4EE,161982.0
UB2 4EF,110311.9
UB2 4EG,189064.7
UB2 4EH,104844.1
UB2 4EJ,90688.6
UB2 4EL,36490.6
UB2 4EN,271516.0
UB2 4EQ,199977.8
UB2 4ER,112843.3
UB2 4ES,114699.7
UB2 4EW,155357.1
UB2 4FD,43840.3
UB2 4FE,81067.3
UB2 4FF,166159.6
UB2 4FG,17541.7
UB2 4HB,130326.6
UB2 4HE,64069.4
UB2 4HF,104290.7
UB2 4HG,95230.7
UB2 4HH,141947.6
UB2 4HJ,126193.2
UB2 4HL,116439.5
UB2 4HN,111517.6
UB2 4HP,191587.2
UB2 4HQ,71714.8
UB2 4HR,149877.4
UB2 4HS,142795.2
UB2 4HT,160170.2
UB2 4HU,102767.4
UB2 4HW,48204.4
UB2 4HX,69344.6
UB2 4HY,101310.5
UB2 4JB,45946.7
UB2 4JD,38980.6
UB2 4JF,34993.9
UB2 4JH,147953.3
UB2 4JJ,92818.7
UB2 4JL,41825.1
UB2 4JN,115942.5
UB2 4JP,14029.5
UB2 4JQ,74725.1
UB2 4JS,66503.8
UB2 4JT,48288.9
UB2 4JU,15179.9
UB2 4JW,79338.8
UB2 4JY,106673.0
UB2 4JZ,21817.6
UB2 4LA,151057.3
UB2 4LB,37773.6
UB2 4LE,44969.1
UB2 4LG,22325.0
UB2 4LH,9938.1
UB2 4LJ,23961.6
UB2 4LL,74741.8
UB2 4LN,111146.3
UB2 4LP,216993.9
UB2 4LQ,48630.6
UB2 4LR,56581.3
UB2 4LS,77399.4
UB2 4LT,45228.4
UB2 4LU,82122.2
UB2 4LW,99184.8
UB2 4LX,19010.2
UB2 4LY,14756.4
UB2 4LZ,47975.8
UB2 4NB,53013.7
UB2 4ND,89600.5
UB2 4NF,66167.0
UB2 4NL,57178.4
UB2 4NQ,124749.6
UB2 4NR,64071.7
UB2 4NS,161979.2
UB2 4NU,69925.8
UB2 4NX,132986.4
UB2 4NY,126529.1
UB2 4PB,84246.7
UB2 4PD,51571.3
UB2 4PE,47314.3
UB2 4PG,130451.6
UB2 4PH,47971.3
UB2 4PN,57244.5
UB2 4PP,129987.0
UB2 4PQ,35251.9
UB2 4PR,79189.3
UB2 4PS,36652.9
UB2 4PT,88933.4
UB2 4PW,21381.5
UB2 4PX,103051.9
UB2 4PY,65928.5
UB2 4PZ,93653.7
UB2 4QA,56534.5
UB2 4QB,40693.0
UB2 4QE,27497.5
UB2 4QW,26384.5
UB2 4RA,87916.1
UB2 4RB,35498.9
UB2 4RD,30577.6
UB2 4RE,92315.0
UB2 4RH,123233.5
UB2 4RJ,59427.6
UB2 4RL,112124.8
UB2 4RN,104408.8
UB2 4RP,67773.8
UB2 4RQ,95892.3
UB2 4RR,54028.8
UB2 4RS,119617.7
UB2 4RT,58611.2
UB2 4RW,17996.7
UB2 4UA,29774.5
UB2 4UB,55998.0
UB2 4UD,51468.0
UB2 4UE,73767.8
UB2 4UF,64526.6
UB2 4UG,90982.5
UB2 4UH,100875.9
UB2 4UJ,50223.7
UB2 4UL,50863.3
UB2 4UN,127594.2
UB2 4UP,103071.2
UB2 4UQ,68969.7
UB2 4UR,43719.5
UB2 4US,141824.8
UB2 4UT,125460.3
UB2 4UU,144855.3
UB2 4UW,171538.8
UB2 4UX,49923.4
UB2 4UY,50997.1
UB2 4UZ,20990.4
UB2 4XG,214688.9
UB2 4XH,43031.3
UB2 4XJ,72561.0
UB2 4XL,28462.8
UB2 4XN,168130.9
UB2 4XW,49414.2
UB2 5AA,59645.4
UB2 5AJ,49470.9
UB2 5AN,146546.5
UB2 5AP,148774.8
UB2 5AQ,148920.1
UB2 5AR,97655.4
UB2 5AS,209184.0
UB2 5AT,55377.8
UB2 5AU,142739.2
UB2 5AW,113007.8
UB2 5AX,95774.6
UB2 5AY,150279.5
UB2 5AZ,196017.7
UB2 5BA,95752.9
UB2 5BB,72320.7
UB2 5BF,15697.5
UB2 5BH,88463.2
UB2 5BJ,106913.7
UB2 5BL,128936.9
UB2 5BN,120659.0
UB2 5BP,73659.5
UB2 5BS,129579.5
UB2 5BU,61922.7
UB2 5BW,148604.6
UB2 5BX,96282.8
UB2 5BY,109819.8
UB2 5BZ,67305.1
UB2 5DB,90215.9
UB2 5DD,88520.8
UB2 5DE,147924.4
UB2 5DF,161108.6
UB2 5DG,102086.3
UB2 5DL,20766.9
UB2 5DN,28423.3
UB2 5DQ,156490.8
UB2 5DT,16744.1
UB2 5DX,61447.0
UB2 5DY,23726.4
UB2 5DZ,39149.4
UB2 5EA,56481.8
UB2 5EB,21864.4
UB2 5ED,25993.9
UB2 5EF,139005.6
UB2 5EG,41097.7
UB2 5EJ,38004.8
UB2 5EL,123672.4
UB2 5EN,257920.9
UB2 5EP,207067.7
UB2 5EQ,60596.0
UB2 5ER,184433.7
UB2 5ES,117740.0
UB2 5ET,118480.3
UB2 5EW,193276.3
UB2 5FA,18742.5
UB2 5GP,71642.9
UB2 5GQ,128633.9
UB2 5GR,47648.1
UB2 5HA,130388.9
UB2 5HD,22772.6
UB2 5HE,139672.9
UB2 5HH,62251.1
UB2 5HN,95068.2
UB2 5HP,31147.5
UB2 5HR,78895.2
UB2 5HS,80521.1
UB2 5HT,86695.0
UB2 5HU,161534.3
UB2 5HW,48930.0
UB2 5HX,160199.3
UB2 5HY,83668.1
UB2 5HZ,173594.7
UB2 5JA,126774.2
UB2 5JB,45142.4
UB2 5JD,82465.9
UB2 5JE,160897.9
UB2 5JF,192095.5
UB2 5JJ,146337.8
UB2 5JN,83203.7
UB2 5JQ,19329.5
UB2 5JS,277580.7
UB2 5JT,61318.4
UB2 5JU,30724.9
UB2 5JW,62107.9
UB2 5JX,98442.5
UB2 5JY,220702.4
UB2 5LA,121184.5
UB2 5LD,64369.6
UB2 5LP,216483.8
UB2 5LR,92382.7
UB2 5LS,225975.2
UB2 5LT,108687.2
UB2 5LU,71623.2
UB2 5LW,112910.3
UB2 5NR,194419.0
UB2 5NX,131185.5
UB2 5PA,64013.8
UB2 5PB,148606.3
UB2 5PD,126799.0
UB2 5PE,104646.3
UB2 5PG,104602.8
UB2 5PH,34412.3
UB2 5PL,266664.6
UB2 5PP,148044.4
UB2 5PQ,131576.9
UB2 5PR,138739.8
UB2 5PS,11508.7
UB2 5PT,64042.7
UB2 5PW,154515.9
UB2 5PX,220178.6
UB2 5PY,82697.3
UB2 5PZ,53840.6
UB2 5QA,203945.4
UB2 5QD,134478.2
UB2 5QE,222207.8
UB2 5QF,59897.3
UB2 5QG,236744.7
UB2 5QH,82236.3
UB2 5QJ,271854.6
UB2 5QL,181863.0
UB2 5QN,67175.6
UB2 5QP,112420.7
UB2 5QT,95305.7
UB2 5QU,185638.9
UB2 5QX,93867.4
UB2 5QY,69264.7
UB2 5QZ,119960.9
UB2 5RA,147933.5
UB2 5RF,122133.3
UB2 5RG,55810.9
UB2 5RH,84150.1
UB2 5RJ,149263.0
UB2 5RL,96425.1
UB2 5RN,30828.1
UB2 5RP,34866.7
UB2 5RQ,102059.6
UB2 5RR,54742.7
UB2 5RS,189600.4
UB2 5RT,261150.4
UB2 5RU,108517.7
UB2 5RW,119264.0
UB2 5RX,275088.6
UB2 5RY,47180.6
UB2 5RZ,103447.3
UB2 5SD,129175.4
UB2 5SE,75618.6
UB2 5SG,90331.4
UB2 5SH,131613.8
UB2 5SJ,43915.3
UB2 5SL,45813.4
UB2 5SN,130494.3
UB2 5SP,86863.2
UB2 5SQ,138245.8
UB2 5SR,99148.2
UB2 5SS,52344.2
UB2 5ST,142354.9
UB2 5SU,64461.1
UB2 5SW,122119.7
UB2 5SX,47998.3
UB2 5SY,36130.6
UB2 5SZ,31008.9
UB2 5TA,46216.7
UB2 5TE,62070.8
UB2 5TF,52120.4
UB2 5TG,185757.1
UB2 5TH,116253.0
UB2 5TJ,181734.8
UB2 5TN,141011.0
UB2 5TP,139550.7
UB2 5TQ,78602.7
UB2 5TR,14869.9
UB2 5TS,182264.3
UB2 5TT,213815.5
UB2 5TU,170361.1
UB2 5TW,201191.6
UB2 5TX,189853.3
UB2 5TY,212783.4
UB2 5UB,131789.6
UB2 5UD,88908.3
UB2 5UE,116982.7
UB2 5UF,46747.5
UB2 5UG,70723.6
UB2 5UH,103688.2
UB2 5UJ,79464.9
UB2 5UL,146194.6
UB2 5UN,96657.8
UB2 5UQ,27506.1
UB2 5UW,104995.4
UB2 5UY,40755.8
UB2 5YX,45351.5
UB2 5YY,108199.5
UB3 1AA,119911.7
UB3 1AH,122138.6
UB3 1AJ,25130.5
UB3 1AL,29172.4
UB3 1AQ,54646.9
UB3 1AX,141041.1
UB3 1AZ,75570.6
UB3 1BA,56875.3
UB3 1BY,218321.4
UB3 1DB,51607.0
UB3 1EA,24893.8
UB3 1EB,97807.5
UB3 1ED,28492.3
UB3 1EL,70300.3
UB3 1EQ,16556.8
UB3 1JA,62117.6
UB3 1JB,122408.7
UB3 1JD,99922.8
UB3 1JE,34657.5
UB3 1JF,102107.4
UB3 1JG,215851.5
UB3 1JH,57034.6
UB3 1JJ,100922.0
UB3 1JL,168032.5
UB3 1JN,130096.4
UB3 1JP,77076.0
UB3 1JQ,64303.6
UB3 1JR,98982.8
UB3 1JS,61188.7
UB3 1JT,59090.8
UB3 1JU,106431.0
UB3 1JW,106644.3
UB3 1JX,117715.7
UB3 1JY,44919.9
UB3 1JZ,58640.0
UB3 1LA,77701.1
UB3 1LB,81423.7
UB3 1LD,124751.5
UB3 1LE,96275.3
UB3 1LF,118464.8
UB3 1LG,35927.9
UB3 1LH,52943.7
UB3 1LJ,47177.6
UB3 1LN,41513.7
UB3 1LS,13153.8
UB3 1LT,66161.3
UB3 1LU,81331.2
UB3 1LW,84546.5
UB3 1LX,85609.1
UB3 1NA,61867.6
UB3 1NB,43478.9
UB3 1ND,29093.9
UB3 1NE,80275.6
UB3 1NG,99306.9
UB3 1NH,90564.0
UB3 1NJ,58415.4
UB3 1NL,104016.5
UB3 1NN,105548.8
UB3 1NP,90040.4
UB3 1NQ,85755.1
UB3 1NR,132120.8
UB3 1NS,85517.4
UB3 1NT,86894.1
UB3 1NU,108268.6
UB3 1NW,126485.4
UB3 1NX,30211.8
UB3 1NY,106012.5
UB3 1NZ,47340.4
UB3 1PA,119891.2
UB3 1PD,29674.5
UB3 1PF,40934.0
UB3 1PH,65317.0
UB3 1PJ,58691.6
UB3 1PL,144381.4
UB3 1PN,81816.9
UB3 1PP,56598.6
UB3 1PQ,60687.5
UB3 1PS,24224.3
UB3 1PT,48309.9
UB3 1PU,149345.4
UB3 1PW,37473.3
UB3 1PX,35078.6
UB3 1PZ,46141.5
UB3 1QA,139088.2
UB3 1QB,121420.8
UB3 1QD,73476.2
UB3 1QE,109272.0
UB3 1QF,161371.3
UB3 1QJ,44158.3
UB3 1QL,108159.8
UB3 1QN,96359.8
UB3 1QP,87648.7
UB3 1QR,84155.5
UB3 1QS,90434.5
UB3 1QT,65416.0
UB3 1QU,48731.0
UB3 1QW,67539.2
UB3 1QX,53155.7
UB3 1QY,115211.0
UB3 1QZ,123071.3
UB3 1RB,125026.1
UB3 1RD,64773.6
UB3 1RE,49151.3
UB3 1RG,106653.0
UB3 1RH,92297.9
UB3 1RJ,124412.3
UB3 1RL,110454.9
UB3 1RP,57610.1
UB3 1RQ,86701.3
UB3 1RR,37404.7
UB3 1SB,100072.0
UB3 1SD,95197.4
UB3 1SE,57100.1
UB3 1SF,109520.8
UB3 1SG,91780.8
UB3 1SH,87293.6
UB3 1SL,43128.8
UB3 1SQ,77436.8
UB3 1SU,142195.1
UB3 1SW,184324.2
UB3 1TA,177628.8
UB3 1TB,159518.6
UB3 1TD,168921.4
UB3 1TE,228055.8
UB3 1TF,47345.9
UB3 1TG,119640.9
UB3 1TH,50362.1
UB3 1TL,37830.6
UB3 1TN,68079.5
UB3 1TP,73818.7
UB3 1TQ,98811.6
UB3 1TR,51484.8
UB3 1TS,75853.7
UB3 1TW,98754.2
UB3 2AA,34674.8
UB3 2AB,40208.7
UB3 2AD,123578.3
UB3 2AE,98057.1
UB3 2AF,40652.9
UB3 2AH,15346.2
UB3 2AJ,53557.5
UB3 2AL,25854.5
UB3 2AN,66140.9
UB3 2AP,56156.3
UB3 2AQ,107967.5
UB3 2AR,67332.0
UB3 2AS,99856.0
UB3 2AT,59397.7
UB3 2AU,140719.2
UB3 2AW,18025.8
UB3 2AX,148493.1
UB3 2AY,72798.8
UB3 2AZ,84010.5
UB3 2BA,100914.3
UB3 2BB,27493.3
UB3 2BD,114274.7
UB3 2BE,118711.4
UB3 2BH,47478.5
UB3 2BJ,53735.6
UB3 2BN,35262.9
UB3 2BP,111361.5
UB3 2BQ,68294.5
UB3 2BS,45506.7
UB3 2BT,64980.4
UB3 2BU,58564.5
UB3 2BW,59211.5
UB3 2BX,28155.1
UB3 2BY,53927.0
UB3 2BZ,81022.7
UB3 2DA,65523.6
UB3 2DB,80375.1
UB3 2DE,52122.3
UB3 2DF,52888.1
UB3 2DG,126600.0
UB3 2DH,91682.5
UB3 2DJ,101807.3
UB3 2DL,114097.0
UB3 2DN,43966.1
UB3 2DP,127766.84210999998
UB3 2DQ,49748.3
UB3 2DR,115291.1
UB3 2DS,55206.7
UB3 2DW,124788.8
UB3 2DZ,50811.2
UB3 2EA,68157.1
UB3 2EB,34290.8
UB3 2ED,51064.6
UB3 2EE,34663.4
UB3 2EF,65355.6
UB3 2EG,86408.0
UB3 2EH,44818.5
UB3 2EJ,30615.6
UB3 2EN,38931.3
UB3 2EP,34867.8
UB3 2EQ,76320.3
UB3 2ER,54549.4
UB3 2ES,76642.9
UB3 2ET,44959.5
UB3 2EU,79962.4
UB3 2EW,36527.3
UB3 2EX,130420.8
UB3 2EY,149811.2
UB3 2EZ,36261.0
UB3 2FE,41337.566667
UB3 2FF,246035.6
UB3 2FG,10430.6
UB3 2FH,201093.3
UB3 2FJ,255569.1
UB3 2FN,53092.3
UB3 2FS,75305.7
UB3 2FT,11488.4
UB3 2FX,82146.5
UB3 2FY,54425.6
UB3 2FZ,49725.2
UB3 2GB,80982.7
UB3 2GD,86759.2
